UTARIH;FONKODU;FONADI;YONTIPI;YONTURU;TOPLAMDEGER;PIYASAFIYAT;DOLASIMDAKIPAYSAYISI;YATIRIMCISAYISI;HS;TR;BP;OZ;KB;KD;YM;HZ;DG
31.08.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12205497.3;0.010583;1153291140.12;9533;0;0;0.32;1.63;96;0;0;0;2.05
31.08.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20532254.35;0.081476;252003965.204;17990;85.17;2.14;8.02;0;4.67;0;0;0;0
31.08.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33535565.37;0.052914;633777417.191;28382;29.65;0;5.49;5.63;54.69;0;0;0;4.54
31.08.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25022796.65;0.04553;549589868.335;26486;0;43.57;8.8;15.63;12.02;0;0;5.69;14.29
31.08.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64275535.87;0.013943;4610015998.267;12366;27.91;9.08;0;11.96;20.61;0;19.27;0;11.17
03.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12174504.54;0.010578;1150942459.215;9519;0;0;0.12;1.64;96.18;0;0;0;2.06
03.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20350864.71;0.080822;251799693.853;17989;85.02;2.11;8.13;0;4.74;0;0;0;0
03.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33566563.06;0.052978;633596051.372;28379;29.5;4.49;0.88;5.67;54.88;0;0;0;4.58
03.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25000159.52;0.045579;548497686.007;26465;0;43.26;9;15.69;12.02;0;0;5.7;14.33
03.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64190226.56;0.013957;4599084376.291;12346;27.67;9.08;0;11.96;20.57;0;19.39;0;11.33
04.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12550082.8;0.010743;1168227613.167;9541;0;0;0.27;1.59;96.14;0;0;0;2
04.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20650010.52;0.081941;252009414.516;17989;82.78;4.9;7.79;0;4.53;0;0;0;0
04.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33755987.5;0.053258;633819652.17;28379;29.83;4.47;0.68;5.65;54.81;0;0;0;4.56
04.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25328506.04;0.045599;555462150.438;27051;0;43.94;8.9;15.49;11.87;0;0;5.63;14.17
04.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64682739.95;0.014072;4596602756.434;12326;28.05;8.5;0.08;11.93;20.71;0;19.5;0;11.23
05.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12676729.44;0.010851;1168227613.167;9541;0;0;0.27;1.57;96.18;0;0;0;1.98
05.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20550804.14;0.081399;252471151.777;17989;82.11;5.56;7.79;0;4.54;0;0;0;0
05.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33683559.68;0.053122;634074200.658;28386;29.43;4.44;0.45;5.62;54.63;0;0;0;5.43
05.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25186794.01;0.045629;551988638.561;26527;0;43.58;8.95;15.59;11.96;0;0;5.67;14.25
05.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64763660.77;0.014045;4611094457.259;12326;27.76;8.5;0.28;11.95;20.85;0;19.4;0;11.26
06.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12661726.35;0.010839;1168163397.62;9539;0;0;0.98;1.58;94.86;0;0;0;2.58
06.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20471435.39;0.08109;252453295.512;17982;81.99;5.63;7.82;0;4.56;0;0;0;0
06.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33621082.81;0.053022;634093526.44;28378;30.06;0;4.14;5.63;54.73;0;0;0;5.44
06.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25230759.53;0.045674;552413929.808;26496;0;43.59;8.94;15.62;11.96;0;0;5.66;14.23
06.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64591611.42;0.014;4613696565.574;12320;27.71;9.29;0.22;11.99;20.58;0;19.3;0;10.91
07.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12764542.96;0.010933;1167495887.055;9534;0;0;0.93;1.56;94.95;0;0;0;2.56
07.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20491052.16;0.081154;252494840.643;17980;82;5.62;7.82;0;4.56;0;0;0;0
07.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33505907.77;0.05296;632669615.441;28374;29.96;0;3.91;5.66;55;0;0;0;5.47
07.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25238195.19;0.045701;552240106.424;26512;0;43.58;8.94;15.62;11.97;0;0;5.66;14.23
07.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64308596.92;0.013981;4599724352.803;12312;27.72;2.32;7.87;12.01;20.72;0;19.05;0;10.31
10.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13000045.67;0.011138;1167181898.59;9529;0;0;0.86;1.54;95.08;0;0;0;2.52
10.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20589230.95;0.081514;252586129.036;17980;82.05;5.15;8.25;0;4.55;0;0;0;0
10.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33581750.55;0.053149;631839012.013;28374;30.04;0;3.7;5.66;55.13;0;0;0;5.47
10.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25314351.79;0.045755;553257299.524;26450;0;43.72;8.9;15.58;11.94;0;0;5.65;14.21
10.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64019126.89;0.013995;4574447621.517;12304;27.92;1.56;8.29;12.06;21.08;0;18.8;0;10.29
11.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12983437.34;0.011135;1165974891.64;9518;0;0;0.77;1.54;95.17;0;0;0;2.52
11.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20278301.94;0.08041;252186571.927;17968;81.82;5.21;8.37;0;4.6;0;0;0;0
11.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33261346.35;0.052763;630389596.788;28357;29.67;0;3.58;5.71;55.52;0;0;0;5.52
11.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25388051.95;0.045775;554632271.651;26575;0;43.86;8.88;15.54;11.9;0;0;5.64;14.18
11.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;63624184.08;0.013918;4571487824.987;12288;27.74;1.57;8;12.18;21.26;0;18.84;0;10.41
12.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12780254.95;0.010988;1163078931.21;9506;0;0;0.52;1.56;95.36;0;0;0;2.56
12.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20428256.43;0.080976;252276942.032;17966;82.01;5.09;8.32;0;4.58;0;0;0;0
12.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33243241.14;0.052706;630724308.759;28355;29.71;0;3.41;5.73;55.61;0;0;0;5.54
12.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25306398.03;0.045798;552560703.39;26458;0;43.66;8.91;15.59;11.95;0;0;5.66;14.23
12.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;63574589.09;0.013917;4568188332.18;12287;28.03;2.35;7.94;12.15;21.08;0;18.8;0;9.65
13.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12692402.35;0.010913;1163058607.412;9499;0;0;0;0.79;95.3;0;0;0;3.91
13.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20222685.15;0.080869;250067534.929;17955;81.98;5.09;8.34;0;4.59;0;0;0;0
13.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33067183.6;0.052508;629753539.251;28343;29.65;0;0;5.74;55.64;0;0;0;8.97
13.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25375611.82;0.045824;553765206.021;26453;0;43.76;8.9;15.56;11.93;0;0;5.65;14.2
13.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;63328445.57;0.01388;4562414240.328;12267;27.88;1.58;8.62;12.24;21.13;0;18.84;0;9.71
14.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;12791978.02;0.011017;1161128783.627;9489;0;0;0.48;0.78;96.17;0;0;0;2.57
14.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20603819.51;0.082391;250072719.701;17950;82.97;4.24;8.26;0;4.53;0;0;0;0
14.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33258610.23;0.052823;629622105.656;28331;30.06;0;3.37;5.7;55.35;0;0;0;5.52
14.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25325555.97;0.045838;552501461.462;26483;0;43.65;8.92;15.6;11.94;0;0;5.66;14.23
14.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64032354.16;0.014004;4572395394.732;12250;28.23;2.35;7.91;12.12;21.04;0;18.76;0;9.59
17.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13393036.66;0.011548;1159760936.02;9476;0;0;0.34;0;97.21;0;0;0;2.45
17.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20589738.97;0.08251;249541081.357;17941;83.03;4.23;8.23;0;4.51;0;0;0;0
17.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33477575.91;0.053219;629048404.729;28324;29.99;0;3.03;5.7;55.76;0;0;0;5.52
17.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25301850.21;0.045892;551335024.546;26400;0;43.6;8.91;15.62;11.93;0;0;5.67;14.27
17.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64075950.5;0.014003;4575740537.394;12244;28.07;2.34;8.38;12.02;21.69;0;17.93;0;9.57
18.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13215582.16;0.011414;1157819088.078;965;0;0;0.17;0;97.34;0;0;0;2.49
18.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20500839.83;0.082313;249058510.455;17935;83.13;4.05;8.27;0;4.55;0;0;0;0
18.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33252799.07;0.05301;627297070.059;28311;29.93;0;2.92;5.73;55.87;0;0;0;5.55
18.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25321674.7;0.045906;551602665.623;26545;0;43.66;8.89;15.62;11.9;0;0;5.67;14.26
18.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64067216.11;0.014032;4565802882.475;12233;27.96;2.33;8.48;11.98;21.46;0;18.3;0;9.49
19.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13172494.84;0.011392;1156265258.579;9453;0;0;0.04;0;97.46;0;0;0;2.5
19.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20502405.32;0.08265;248062654.934;17927;83.27;3.97;8.24;0;4.52;0;0;0;0
19.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33227404.2;0.053013;626778199.367;28303;29.94;0;2.83;5.75;55.91;0;0;0;5.57
19.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25367990.25;0.045921;552430679.565;26496;0;43.74;8.87;15.59;11.89;0;0;5.66;14.25
19.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;64553196.84;0.014106;4576387537.43;12236;28.06;2.32;8.32;11.92;21.33;0;18.61;0;9.44
20.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13253977.99;0.011483;1154221494.331;9441;0;0;0.6;0;96.92;0;0;0;2.48
20.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20877143.84;0.084081;248297002.724;17928;83.8;3.61;8.13;0;4.46;0;0;0;0
20.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33486287.11;0.05343;626734071.084;28927;30.34;0;2.78;5.71;55.64;0;0;0;5.53
20.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25329249.75;0.045915;551658275.855;26433;0;46.66;8.89;12.66;11.91;0;0;5.6;14.28
20.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;65126818.24;0.014199;4586691984.768;12227;28.24;3.07;7.88;11.79;21.21;0;18.4;0;9.41
21.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13259946.6;0.011498;1153253283.703;9432;0;0;0.53;0;96.99;0;0;0;2.48
21.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;20755150.02;0.083625;248193307.551;17925;83.69;3.65;8.18;0;4.48;0;0;0;0
21.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33395560.02;0.053298;626582766.288;28293;30.13;0;2.88;5.72;55.73;0;0;0;5.54
21.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25317138.99;0.04594;551094051.537;26431;0;46.61;8.9;12.67;11.92;0;0;5.61;14.29
21.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;65258258.19;0.014198;4596405025.165;12232;28.14;3.07;7.95;11.78;21.22;0;18.42;0;9.42
24.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13209662.05;0.011455;1153150128.729;9426;0;0;0.17;0;97.33;0;0;0;2.5
24.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;21090592.89;0.085088;247868372.795;17920;84.11;3.06;8.45;0;4.38;0;0;0;0
24.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33582695.15;0.053652;625936131.648;28287;30.47;0;1.77;5.69;56.56;0;0;0;5.51
24.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25372713.29;0.046019;551356043.756;26373;0;46.63;8.88;12.67;11.92;0;0;5.61;14.29
24.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;65547405.27;0.014293;4585918329.669;12229;28.45;3.05;8.07;11.69;21.02;0;18.37;0;9.35
25.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13326312.43;0.011574;1151359303.48;9417;0;0;0;0;97.52;0;0;0;2.48
25.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;21378946.98;0.086274;247804318.592;17917;84.31;3.01;8.34;0;4.34;0;0;0;0
25.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33798783.27;0.054056;625259542.997;28280;30.91;0;1.7;5.64;56.28;0;0;0;5.47
25.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25403369.1;0.046064;551480566.712;26549;0;46.65;8.87;12.66;11.93;0;0;5.62;14.27
25.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;65751553.74;0.014354;4580574723.444;12218;28.75;3.79;8.07;11.56;21.09;0;18.13;0;8.61
26.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13337728.55;0.011604;1149394328.816;9409;0;0;0.55;0;96.97;0;0;0;2.48
26.09.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;21311182.14;0.085863;248199095.933;17915;84.83;2.32;8.45;0;4.4;0;0;0;0
26.09.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;33784075.6;0.054024;625356368.424;28276;30.8;0;1.61;5.66;56.45;0;0;0;5.48
26.09.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;25273409.19;0.046091;548342006.057;26349;0;46.35;8.92;12.73;11.99;0;0;5.66;14.35
26.09.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;65265601.27;0.01431;4560832021.254;12198;28.77;3.81;8.12;11.58;21.19;0;17.89;0;8.64
27.09.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;13342998.38;0.011617;1148603695.55;9399;0;0;0.75;0;96.77;0;0;0;2.48
